33c93418-809c-8193-a75e-f04dfa5c8791	Super-resolution: SRCNN, ESRGAN, Real-ESRGAN	super_resolution
33c93418-809c-811c-b28e-f0fbd5677805	Scene text (in-the-wild): end-to-end (PaddleOCR, EasyOCR)	scene_text
33c93418-809c-81d9-a40e-db2fd67f173f	Edge detection: Canny, LoG	edge_detection
33c93418-809c-8104-bb41-e4c2dd1c717b	BEiT: BERT-style pre-training for ViT	beit
33c93418-809c-8113-a22c-f8c789613978	ControlNet: additional conditioning	controlnet
33c93418-809c-8163-899f-fadf078ebc1a	Inpainting, outpainting	inpainting_outpainting
33c93418-809c-817a-9f84-c08331e95aae	3D convolutions (C3D, I3D)	3d_convolutions
33c93418-809c-81cb-8194-cdab3cc3b255	Two-stream networks: spatial + temporal	two_stream_networks
33c93418-809c-81f5-8adc-f336c7698293	Histopathology with transformers	histopathology_with_transformers
33c93418-809c-81ab-85a9-dbd4f5b62756	Class imbalance (lesion detection)	class_imbalance
33c93418-809c-814f-8de4-d6a0c8013d5a	Vanishing & exploding gradients in RNNs	vanishing_exploding_gradients_in_rnns
33c93418-809c-811b-8ad0-ff52950ae481	LSTM: forget gate, input gate, output gate, cell state, peephole connections	lstm
33c93418-809c-8108-8320-d177230cfad1	GRU: update gate, reset gate, comparison with LSTM	gru
33c93418-809c-810b-9b05-e3287eefc802	Highway networks	highway_networks
33c93418-809c-81e0-a9d5-e11388be0cec	Encoder-decoder framework	encoder_decoder_framework
33c93418-809c-81ef-9bff-f0fffb8a661d	Attention mechanism (Bahdanau attention): additive attention, alignment scores	attention_mechanism
33c93418-809c-8161-aca8-c4201d3138e2	Luong attention: dot-product, general, concat	luong_attention
33c93418-809c-816d-a71c-de30be3fde9e	Teacher forcing vs scheduled sampling	teacher_forcing_vs_scheduled_sampling
33c93418-809c-8170-9b31-f31bdfe727d9	Beam search decoding: beam width, length normalization, coverage penalty	beam_search_decoding
33c93418-809c-81eb-a914-eb8a8efeacce	Greedy decoding, top-k sampling, top-p (nucleus) sampling, temperature	greedy_decoding_top_k_sampling_top_p
33c93418-809c-8145-8061-dad923917ae6	Positional encoding: sinusoidal, learned, relative (RPE), RoPE (Rotary Position Embeddings), ALiBi	positional_encoding
33c93418-809c-81d5-abe3-df6e0589e1e8	Feed-forward network (FFN): position-wise, expansion ratio	feed_forward_network
33c93418-809c-81ff-a9cb-c78c9a4f82d9	Residual connections in transformers	residual_connections_in_transformers
33c93418-809c-81a1-b900-d09cb2155958	Encoder-decoder architecture (original Transformer — Vaswani et al., 2017)	encoder_decoder_architecture
33c93418-809c-81ab-9988-f6f8962ed650	Encoder-only (BERT family), Decoder-only (GPT family), Encoder-Decoder (T5, BART)	encoder_only
33c93418-809c-81c3-8379-c6fe9bd051b9	Causal masking / autoregressive mask	causal_masking_autoregressive_mask
33c93418-809c-81a2-b2ea-cb7799f25602	Cross-attention in encoder-decoder models	cross_attention_in_encoder_decoder_models
33c93418-809c-81c8-af82-e6630cb42782	Computational complexity of attention: O(n²) problem	computational_complexity_of_attention
33c93418-809c-81ac-a652-cfbfca667c41	Sparse attention: local, strided, BigBird, Longformer (sliding window + global)	sparse_attention
33c93418-809c-811c-8d77-ca6cb7db586b	Linformer: low-rank approximation of attention matrix	linformer
33c93418-809c-81f7-a86a-f27940a05275	FlashAttention & FlashAttention-2: IO-aware, tiling, kernel fusion	flashattention_flashattention_2
33c93418-809c-81c7-a579-fffffad73edf	Multi-Query Attention (MQA) & Grouped-Query Attention (GQA)	multi_query_attention
33c93418-809c-815d-8da5-f6231668e16a	Sliding window attention (Mistral)	sliding_window_attention
33c93418-809c-8115-a329-d51bb42841b2	Ring Attention for distributed long-context	ring_attention_for_distributed_long_context
33c93418-809c-816e-a0e8-eb621ac46727	State-space models: S4, Mamba (selective state spaces), linear RNNs	state_space_models
33c93418-809c-8105-8557-fdee8f2fc33f	RWKV: RNN-Transformer hybrid	rwkv
33c93418-809c-8147-8279-ef1096b12aea	Hyena: convolution-based attention replacement	hyena
33c93418-809c-8152-97ca-dcb11e6c13b8	Mixture of Experts (MoE) in transformers: top-k routing, load balancing, Switch Transformer, GShard, Mixtral	mixture_of_experts
33c93418-809c-8172-9b9f-d3a4e5596661	ViT (Vision Transformer): patch embedding, cls token, positional embedding	vit
33c93418-809c-8129-872e-e0ee8515ecc2	DeiT: data-efficient training, distillation token	deit
33c93418-809c-8109-b642-d0b5f5841c3f	PVT, CvT, CoAtNet: hybrid CNN-Transformer	pvt_cvt_coatnet
33c93418-809c-81a0-9aa3-dea6dd629fb4	DINO & DINOv2: self-supervised ViT with self-distillation	dino_dinov2
33c93418-809c-81c8-9ad3-cc818bfc16bd	EVA, EVA-02: scaling ViTs	eva_eva_02
33c93418-809c-817e-9ffb-e6ce9fca54e7	Text normalization: lowercasing, punctuation removal, stemming, lemmatization	text_normalization
33c93418-809c-81ad-a1c1-dda0fd9a9dd1	Tokenization: word-level, character-level, subword	tokenization
33c93418-809c-81e2-b8a2-fbe0794a0869	Subword tokenization algorithms: BPE (Byte Pair Encoding), WordPiece, Unigram (SentencePiece), Byte-level BPE	subword_tokenization_algorithms
33c93418-809c-8127-81dc-c9973b3e5a9a	Vocabulary construction & special tokens ([CLS], [SEP], [MASK], [PAD], [UNK])	vocabulary_construction_special_tokens
33c93418-809c-8164-8292-fd2cdc9dca78	Detokenization & token-to-character alignment	detokenization_token_to_character_alignment
33c93418-809c-8196-8831-d693b5d1ff4d	Multilingual tokenization challenges	multilingual_tokenization_challenges
33c93418-809c-8141-9d8c-cdba9043330b	One-hot encoding limitations	one_hot_encoding_limitations
33c93418-809c-8146-9471-ec35c56e8b56	Word2Vec: Skip-gram, CBOW, negative sampling, hierarchical softmax	word2vec
33c93418-809c-819c-af9b-e85f090a8d71	GloVe: global co-occurrence matrix, weighted least squares	glove
33c93418-809c-81da-be90-fe84da7d1cf6	FastText: subword (character n-gram) embeddings, handling OOV words	fasttext
33c93418-809c-81e8-aa60-ec9822bc387f	Embedding evaluation: word analogies, similarity benchmarks, intrinsic vs extrinsic evaluation	embedding_evaluation
33c93418-809c-812b-b4e9-f72584792f40	Contextual embeddings (ELMo): bidirectional LSTM-based, layer-wise representations	contextual_embeddings
33c93418-809c-8196-b96e-e518da8ab507	BERT: masked language modeling (MLM), next sentence prediction (NSP), [CLS] token, fine-tuning	bert
33c93418-809c-81e0-b350-c806497d0844	RoBERTa: removing NSP, dynamic masking, larger batches, more data	roberta
33c93418-809c-817a-a459-c9dcd3bef457	ALBERT: factorized embedding, cross-layer parameter sharing, sentence order prediction	albert
33c93418-809c-81c5-8d2f-f59d9eb3cf72	DistilBERT: knowledge distillation for smaller BERT	distilbert
33c93418-809c-813b-90ef-ffc6adc79a99	ELECTRA: replaced token detection (discriminator-generator)	electra
33c93418-809c-816b-a326-e757796c0ba7	DeBERTa: disentangled attention, enhanced mask decoder	deberta
33c93418-809c-8146-86c7-fd12807b4a09	XLNet: permutation language modeling, Transformer-XL with relative positional encoding	xlnet
33c93418-809c-8187-91d0-d948753625c8	GPT-1, GPT-2, GPT-3: autoregressive language modeling, scaling, in-context learning	gpt_1_gpt_2_gpt_3
33c93418-809c-8137-adc5-da8fce228b00	T5 (Text-to-Text Transfer Transformer): unifying NLP tasks as text generation	t5
33c93418-809c-8130-a5f5-f4cee6c9e5ac	BART: denoising autoencoder, encoder-decoder pretraining	bart
33c93418-809c-810b-8556-fe81abfc628a	mBERT, XLM-R: multilingual models, cross-lingual transfer	mbert_xlm_r
33c93418-809c-81dc-aba2-d4fe097ebb91	Text classification: sentiment analysis, topic classification, intent detection	text_classification
33c93418-809c-811d-ad57-d255552b4c90	Named Entity Recognition (NER): BIO/IOB tagging, CRF layer, span-based NER	named_entity_recognition
33c93418-809c-8121-b644-cdad34e70ee1	Part-of-Speech (POS) tagging	part_of_speech
33c93418-809c-816c-90e4-c44b3c35485f	Dependency parsing, constituency parsing	dependency_parsing_constituency_parsing
33c93418-809c-8127-8041-d9a4ef6e3741	Semantic Role Labeling (SRL)	semantic_role_labeling
33c93418-809c-81b1-a7b4-fd8ff611460c	Coreference resolution	coreference_resolution
33c93418-809c-81b9-847a-f80dc15fb3d5	Relation extraction	relation_extraction
33c93418-809c-8118-8483-d70ff6e19955	Machine translation: statistical MT (phrase-based), neural MT (seq2seq + attention, Transformer-based), evaluation (BLEU, METEOR, chrF, COMET)	machine_translation
33c93418-809c-81e8-a745-e956db0ddb8b	Text summarization: extractive (TextRank, BertSumExt) vs abstractive (BART, Pegasus, T5)	text_summarization
33c93418-809c-8176-80cb-f9b1d2d40514	Question answering: extractive (SQuAD-style, span extraction), generative, open-domain QA (retriever + reader)	question_answering
33c93418-809c-815a-9ec0-f9ea1962c448	Natural language inference (NLI) / textual entailment: SNLI, MultiNLI	natural_language_inference
33c93418-809c-814e-b1a0-f9fe4056f49a	Semantic textual similarity (STS): sentence embeddings, Sentence-BERT	semantic_textual_similarity
33c93418-809c-8181-acb7-cf2825473bfa	Information extraction: open information extraction, event extraction	information_extraction
33c93418-809c-81e1-b9b6-ced7260e1aee	Information retrieval: BM25, TF-IDF, dense retrieval (DPR, ColBERT), re-ranking	information_retrieval
33c93418-809c-8188-8ce8-d3289a3b3eca	Dialogue systems: task-oriented (DST, policy, NLG), open-domain (retrieval-based, generative)	dialogue_systems
33c93418-809c-8179-81a6-c36aae60dbbd	Topic modeling: LDA (Latent Dirichlet Allocation), NMF, BERTopic	topic_modeling
33c93418-809c-8175-9e04-c186251e4442	Keyword extraction: RAKE, YAKE, KeyBERT	keyword_extraction
33c93418-809c-813a-93a7-e3b8511219cb	Text generation: language model decoding strategies, controllable generation, CTRL, PPLM	text_generation
33c93418-809c-81d5-96c7-fe39d6257dda	Hidden state, recurrence equation	hidden_state_recurrence_equation
33c93418-809c-8199-925e-cf8299e520ff	Gradient highway (LSTM's solution to vanishing gradient)	gradient_highway
33c93418-809c-81ce-bb34-cf09f183c525	Stacked LSTM	stacked_lstm
33c93418-809c-817b-9054-d315580bcd8c	GRU vs LSTM: fewer parameters, similar performance	gru_vs_lstm
33c93418-809c-8121-a6e0-ff2c4323f133	Attention in Seq2Seq (Bahdanau attention)	attention_in_seq2seq
33c93418-809c-81f0-bda3-f097e1adf61a	Coverage mechanism	coverage_mechanism
33c93418-809c-8132-81b7-cdbff4ddfa56	Attention as soft alignment	attention_as_soft_alignment
33c93418-809c-817d-bb8b-cf3a4836a3ad	Q, K, V formulation	q_k_v_formulation
33c93418-809c-812d-af4f-de44a1413419	Scaling factor √d_k and why it's needed	scaling_factor_d_k_and_why_it_s_needed
33c93418-809c-81e2-9429-e41ce7bbb5e7	Softmax normalization, attention weights	softmax_normalization_attention_weights
33c93418-809c-811a-a083-f43247a181b6	Attention complexity: O(n²) in sequence length	attention_complexity
33c93418-809c-8171-b82a-e4216e92309b	Parallel attention heads	parallel_attention_heads
33c93418-809c-8156-bcc3-f2342f547ee2	Head dimensionality: d_model / n_heads	head_dimensionality
33c93418-809c-8128-af97-c01d3db8318c	Concatenation and linear projection	concatenation_and_linear_projection
33c93418-809c-81e8-94a5-c13b10820e1d	Different heads capture different relationships	different_heads_capture_different_relationships
33c93418-809c-815c-9ba6-dfd457be54d8	Padding mask	padding_mask
33c93418-809c-8158-a47d-ec6b25ffd5ae	FlashAttention: IO-aware exact attention (fused CUDA kernel)	flashattention
33c93418-809c-81ba-8a60-f6a153ba6f60	FlashAttention-2, FlashAttention-3	flashattention_2_flashattention_3
33c93418-809c-81d3-9572-e0e89cb07f65	Grouped Query Attention (GQA): Llama 2/3	grouped_query_attention
33c93418-809c-81ba-83da-ec41611543c2	Ring Attention (for very long sequences)	ring_attention
33c93418-809c-81a5-91c6-d44f28cb6277	Encoder stack: multi-head self-attention + FFN + residuals + layer norm	encoder_stack
33c93418-809c-816a-b59e-d408914db706	Decoder stack: masked self-attention + cross-attention + FFN	decoder_stack
33c93418-809c-81b6-84ac-e2b4d420addf	Position-wise FFN: two linear layers with ReLU	position_wise_ffn
33c93418-809c-8159-a7be-f934b64cffc9	Residual connections and why they help	residual_connections_and_why_they_help
33c93418-809c-81db-9935-da41a0cc06f9	Layer normalization placement	layer_normalization_placement
33c93418-809c-8125-854c-e53ec093a5e7	Sinusoidal positional encoding (original transformer)	sinusoidal_positional_encoding
33c93418-809c-81ba-93e6-e7a8809345fc	Learned positional embeddings (BERT, GPT)	learned_positional_embeddings
33c93418-809c-8168-b1de-e8da3b22e434	Relative positional encoding (Shaw et al.)	relative_positional_encoding
33c93418-809c-8110-b5cb-cec6aba5771c	ALiBi (Attention with Linear Biases)	alibi
33c93418-809c-8175-b250-d009784bbeb7	RoPE (Rotary Position Embedding): complex number rotation	rope
33c93418-809c-8158-a7da-da560aadbddb	RoPE for context length extension	rope_for_context_length_extension
33c93418-809c-81b2-aa4b-ce825282eee7	YaRN, LongRoPE	yarn_longrope
33c93418-809c-8104-947c-efff388f3504	Decoder-only: GPT family (generative, autoregressive)	decoder_only
33c93418-809c-8124-83e5-e84bbe4eda30	Hybrid architectures: Jamba (Mamba + attention)	hybrid_architectures
33c93418-809c-812f-ae03-c894c861823d	Gradient clipping in transformers	gradient_clipping_in_transformers
33c93418-809c-8172-b7da-dfdd6652fd6d	Weight tying (input embedding = output embedding)	weight_tying
33c93418-809c-8175-8810-d7b465347c28	Initialization for transformers	initialization_for_transformers
33c93418-809c-8144-a37c-ea2405503351	Training instability causes and remedies	training_instability_causes_and_remedies
33c93418-809c-81fa-8771-cca87218e3cf	Sentence segmentation	sentence_segmentation
33c93418-809c-81d0-81fc-f80d98ff47ae	Stop word removal	stop_word_removal
33c93418-809c-81e3-ad3d-dcaa1939fe89	Stemming (Porter, Snowball) vs Lemmatization	stemming
33c93418-809c-8115-a0e8-de9713361e58	Case normalization	case_normalization
33c93418-809c-8158-b940-e6c82ec70adb	Regex for text cleaning	regex_for_text_cleaning
33c93418-809c-8198-b1ff-d0728e44184a	Bag of Words (BoW)	bag_of_words
33c93418-809c-8141-b30d-d1105fadfc0d	TF-IDF: term frequency, inverse document frequency	tf_idf
33c93418-809c-81e4-bfff-d29147dbb523	N-gram language models	n_gram_language_models
33c93418-809c-813b-9244-db890fc20a4d	Perplexity as language model evaluation metric	perplexity_as_language_model_evaluation_metric
33c93418-809c-8147-a277-cf5d32ba299e	Analogy reasoning: king - man + woman = queen	analogy_reasoning
33c93418-809c-81a1-a537-c1130bc4c6d9	Bias in word embeddings	bias_in_word_embeddings
33c93418-809c-8185-bb22-d0a2cdc8e50e	Retrofitting for downstream tasks	retrofitting_for_downstream_tasks
33c93418-809c-817b-8ef8-f374b278429b	Chunking	chunking
33c93418-809c-8132-86c9-e51311c8b937	BIO, BIOES tagging scheme	bio_bioes_tagging_scheme
33c93418-809c-8129-9277-cc255a6d6962	Sentiment analysis: lexicon-based vs ML-based	sentiment_analysis
33c93418-809c-8104-a238-d6c10e2c6e70	Masked Language Modeling (MLM): 15% token masking	masked_language_modeling
33c93418-809c-81cb-975f-c9b197ce466c	BERT tokenizer: WordPiece	bert_tokenizer
33c93418-809c-81f7-a82f-fd165739587d	[CLS] token for classification, [SEP] separator	cls_token_for_classification_sep_separator
33c93418-809c-81d2-afff-cc4b58542a67	Fine-tuning BERT for downstream tasks	fine_tuning_bert_for_downstream_tasks
33c93418-809c-8196-abcc-f4c3a768856c	GPT-1: language model pre-training	gpt_1
33c93418-809c-8119-a0bf-ecbab3b58f33	GPT-2: zero-shot task transfer	gpt_2
33c93418-809c-81ae-942b-c47f537ed934	GPT-3: few-shot in-context learning, scaling	gpt_3
33c93418-809c-811e-9bbe-c4bb180b8de1	InstructGPT: RLHF alignment	instructgpt
33c93418-809c-818c-a4f7-cf04c153102c	GPT-4: multimodal, longer context	gpt_4
33c93418-809c-8119-85a9-d4a96b1bfce1	GPT-4o, GPT-o1, GPT-o3	gpt_4o_gpt_o1_gpt_o3
33c93418-809c-8113-bc5f-e00eb6ff0c30	mT5, mBART: multilingual	mt5_mbart
33c93418-809c-8147-9979-dd27533b1bfa	Pegasus: gap sentence generation	pegasus
33c93418-809c-81dd-98a0-e82126bb4899	Mixtral 8x7B: sparse MoE	mixtral_8x7b
33c93418-809c-8100-80d5-fa62609158bb	Qwen family	qwen_family
33c93418-809c-81f8-b16c-f37874af4296	Gemma, Gemma 2	gemma_gemma_2
33c93418-809c-81f3-9dbf-f92c48ab9cf9	Phi-1/2/3: small but capable (data quality focus)	phi_1_2_3
33c93418-809c-8146-9a5f-eb300b835344	DeepSeek-V2, DeepSeek-V3, DeepSeek-R1	deepseek_v2_deepseek_v3_deepseek_r1
33c93418-809c-814a-9525-c07bc1b91d9f	Command R, Falcon	command_r_falcon
33c93418-809c-81cf-a9f8-eeab5a0178c0	Comparison: architecture differences, training strategies	comparison
33c93418-809c-8114-9afe-c89d7d76f63b	BPE (Byte Pair Encoding): iterative merging	bpe
33c93418-809c-810b-b567-ded96c6e29c8	SentencePiece: language-agnostic	sentencepiece
33c93418-809c-8156-9f5c-fd16fae5826a	Tiktoken (GPT-4)	tiktoken
33c93418-809c-8182-b3c1-de2d64c8e63e	Unigram Language Model tokenizer	unigram_language_model_tokenizer
33c93418-809c-8129-afeb-d89d7c79658d	Byte-level BPE (GPT-2, RoBERTa)	byte_level_bpe
33c93418-809c-81ce-bc35-e27d181f7a36	Vanilla autoencoder: encoder, bottleneck, decoder, reconstruction loss	vanilla_autoencoder
33c93418-809c-81a9-b4d4-d23ace409582	Denoising autoencoder (DAE): adding input noise	denoising_autoencoder
33c93418-809c-8155-a0ae-e12860fdcfc1	Sparse autoencoder: L1 penalty on activations, KL divergence sparsity	sparse_autoencoder
33c93418-809c-81df-a5b9-e58a65eecda1	Contractive autoencoder: Frobenius norm of Jacobian	contractive_autoencoder
33c93418-809c-8168-be4e-c14062619eba	Variational Autoencoder (VAE): latent space, reparameterization trick, ELBO, KL divergence term, posterior collapse	variational_autoencoder
33c93418-809c-819d-939d-df2f4c4c6a00	β-VAE: disentangled representations, β hyperparameter	vae
33c93418-809c-8123-ba09-d056c7c0070a	VQ-VAE (Vector Quantized VAE): discrete latent codes, codebook, straight-through estimator	vq_vae
33c93418-809c-810c-b0bd-c568bc1e4e1f	VQ-VAE-2: hierarchical latents	vq_vae_2
33c93418-809c-8156-a049-cbbe31119a01	Conditional VAE (CVAE)	conditional_vae
33c93418-809c-8181-80c2-d97803c9852d	Adversarial autoencoders (AAE)	adversarial_autoencoders
33c93418-809c-8127-a7c8-cff330901e41	WAE (Wasserstein Autoencoder)	wae
33c93418-809c-814a-a4cc-d88d33ba4289	Vanilla GAN: generator, discriminator, minimax game, JS divergence	vanilla_gan
33c93418-809c-8118-8f91-e1bf4f0de509	Training challenges: mode collapse, training instability, vanishing gradients	training_challenges
33c93418-809c-818e-98c5-f8cd1f2ab5e1	DCGAN: architectural guidelines (BatchNorm, strided convolutions, LeakyReLU)	dcgan
33c93418-809c-812e-a0fd-ee69fc7c94af	WGAN: Wasserstein distance, weight clipping	wgan
33c93418-809c-81ca-aef7-ee3d7f5df0fb	WGAN-GP: gradient penalty for Lipschitz constraint	wgan_gp
33c93418-809c-8143-8e04-c2f5b68a77f0	Spectral Normalization GAN (SN-GAN)	spectral_normalization_gan
33c93418-809c-8118-8e4c-de3f68f3350d	Progressive GAN: growing resolution during training	progressive_gan
33c93418-809c-8120-9dcf-dc96d1a9c488	StyleGAN, StyleGAN2, StyleGAN3: style-based generator, mapping network, AdaIN, equivariance	stylegan_stylegan2_stylegan3
33c93418-809c-8148-9a8b-f332825254e6	BigGAN: large-scale class-conditional generation, truncation trick	biggan
33c93418-809c-81c3-9ba9-f6cae112ab07	Conditional GAN (cGAN): class-conditional generation, projection discriminator	conditional_gan
33c93418-809c-81e2-9d36-cb622ce98d1e	Pix2Pix: paired image-to-image translation, PatchGAN discriminator	pix2pix
33c93418-809c-81c5-9da4-cac256a6e972	CycleGAN: unpaired image translation, cycle consistency loss	cyclegan
33c93418-809c-81c4-803a-e1b8dd04ce75	StarGAN: multi-domain translation	stargan
33c93418-809c-81c5-b062-c789aeb038b4	GAN evaluation metrics: FID (Fréchet Inception Distance), IS (Inception Score), KID, precision/recall, LPIPS	gan_evaluation_metrics
33c93418-809c-812e-9ba1-d9f510ca30f3	Forward process: gradual noise addition, noise schedule (linear, cosine)	forward_process
33c93418-809c-8196-9d24-ef8c3a8fc982	Reverse process: learning to denoise, denoising network (U-Net)	reverse_process
33c93418-809c-8132-83e5-d061e14fcfc1	DDPM (Denoising Diffusion Probabilistic Models): training objective, simplified loss, variational lower bound	ddpm
33c93418-809c-81d5-ad8d-f0ffcce9a6ab	DDIM (Denoising Diffusion Implicit Models): deterministic sampling, accelerated generation	ddim
33c93418-809c-8100-8ccb-e7c084bc711f	Score-based models: score matching, Langevin dynamics, noise-conditional score networks (NCSN)	score_based_models
33c93418-809c-8199-a132-f6250e35b1f5	Score SDE framework: unified view (Song et al.)	score_sde_framework
33c93418-809c-8175-9f05-c1604b1d4db6	Classifier guidance & classifier-free guidance (CFG): guidance scale	classifier_guidance_classifier_free_guidance
33c93418-809c-81ca-955c-ca12e0031f32	Latent Diffusion Models (LDM): encoding to latent space, VQ-VAE / VAE encoder	latent_diffusion_models
33c93418-809c-8137-9213-faf6a5527c36	Stable Diffusion: architecture (VAE + U-Net + CLIP text encoder), conditioning mechanism, cross-attention	stable_diffusion
33c93418-809c-8135-8b0d-c80d042fabc6	SDXL, Stable Diffusion 3: improved architectures, DiT backbone	sdxl_stable_diffusion_3
33c93418-809c-8107-b948-fd3a715c8df1	DiT (Diffusion Transformer): replacing U-Net with Transformer	dit
33c93418-809c-81e8-bef2-c7537f00cfe5	Consistency models: single-step generation	consistency_models
33c93418-809c-8142-9c82-df848a41ba40	Rectified flow / flow matching	rectified_flow_flow_matching
33c93418-809c-81b0-846e-c665719682de	IP-Adapter: image prompt conditioning	ip_adapter
33c93418-809c-8143-9535-c3cba4a8d81f	DreamBooth: subject-driven fine-tuning with few images	dreambooth
33c93418-809c-81e3-bcc5-f619889a11e7	LoRA for diffusion models	lora_for_diffusion_models
33c93418-809c-81cc-ad3b-ca6ddf598efc	Sampling acceleration: DPM-Solver, PNDM, UniPC	sampling_acceleration
33c93418-809c-8172-9c0d-f420343fc80c	Cascaded diffusion: low-res → high-res (Imagen, DALL-E 2)	cascaded_diffusion
33c93418-809c-8182-abb6-cd43e134dd8c	Change of variables formula, Jacobian determinant	change_of_variables_formula_jacobian_determinant
33c93418-809c-81bd-a918-cd8502b99710	Coupling layers: NICE, RealNVP, Glow	coupling_layers
33c93418-809c-8131-8f92-c262a27da6a4	Autoregressive flows: MAF, IAF	autoregressive_flows
33c93418-809c-816f-99c0-fad69e407013	Continuous normalizing flows (Neural ODE)	continuous_normalizing_flows
33c93418-809c-816b-8d09-da6504fd078a	Flow matching (a bridge between flows and diffusion)	flow_matching
33c93418-809c-816d-a762-ee97c6a88e46	Energy function, Boltzmann distribution	energy_function_boltzmann_distribution
33c93418-809c-8109-8d81-c4d71a94b78c	Training: contrastive divergence, score matching, noise contrastive estimation (NCE)	training
33c93418-809c-81f1-b312-d9852ed10320	Restricted Boltzmann Machines (RBMs) — historical	restricted_boltzmann_machines
33c93418-809c-8195-bd01-ed253f97f60c	Modern EBMs & connections to diffusion models	modern_ebms_connections_to_diffusion_models
33c93418-809c-8124-b7b1-fd1e7968dc76	PixelRNN, PixelCNN, Gated PixelCNN	pixelrnn_pixelcnn_gated_pixelcnn
33c93418-809c-81ca-bbe7-e6520e4ad798	WaveNet for audio generation	wavenet_for_audio_generation
33c93418-809c-81ed-b3ca-f7b5c887a0ec	Autoregressive image models: VQGAN + Transformer (taming transformers)	autoregressive_image_models
33c93418-809c-812b-867d-c9a3cca421fb	Connections to language models as autoregressive generators	connections_to_language_models_as_autoregressive
33c93418-809c-81b2-b86a-c3cf7fdb9fbe	Encoder: q(z|x), reparameterization trick	encoder
33c93418-809c-810f-b88c-c1e8ff046277	Decoder: p(x|z)	decoder
33c93418-809c-81b9-a534-f66a1641f241	KL annealing, β-VAE	kl_annealing_vae
33c93418-809c-8171-8f3c-cb907bb273d4	Posterior collapse and remedies	posterior_collapse_and_remedies
